series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP232100,2014,M12,100.0,,,Residential Maintenance and Repair
WPUIP232100,2015,M01,99.0,-0.01,,Residential Maintenance and Repair
WPUIP232100,2015,M02,99.4,0.00404,,Residential Maintenance and Repair
WPUIP232100,2015,M03,99.8,0.004024,,Residential Maintenance and Repair
WPUIP232100,2015,M04,100.0,0.002004,,Residential Maintenance and Repair
WPUIP232100,2015,M05,100.9,0.009,,Residential Maintenance and Repair
WPUIP232100,2015,M06,100.8,-0.000991,,Residential Maintenance and Repair
WPUIP232100,2015,M07,100.8,0.0,,Residential Maintenance and Repair
WPUIP232100,2015,M08,100.1,-0.006944,,Residential Maintenance and Repair
WPUIP232100,2015,M09,98.8,-0.012987,,Residential Maintenance and Repair
WPUIP232100,2015,M10,98.5,-0.003036,,Residential Maintenance and Repair
WPUIP232100,2015,M11,98.2,-0.003046,,Residential Maintenance and Repair
WPUIP232100,2015,M12,97.6,-0.00611,-0.024,Residential Maintenance and Repair
WPUIP232100,2016,M01,97.6,0.0,-0.014141,Residential Maintenance and Repair
WPUIP232100,2016,M02,97.7,0.001025,-0.017103,Residential Maintenance and Repair
WPUIP232100,2016,M03,97.8,0.001024,-0.02004,Residential Maintenance and Repair
WPUIP232100,2016,M04,98.2,0.00409,-0.018,Residential Maintenance and Repair
WPUIP232100,2016,M05,98.8,0.00611,-0.020813,Residential Maintenance and Repair
WPUIP232100,2016,M06,99.6,0.008097,-0.011905,Residential Maintenance and Repair
WPUIP232100,2016,M07,99.7,0.001004,-0.010913,Residential Maintenance and Repair
WPUIP232100,2016,M08,99.3,-0.004012,-0.007992,Residential Maintenance and Repair
WPUIP232100,2016,M09,99.2,-0.001007,0.004049,Residential Maintenance and Repair
WPUIP232100,2016,M10,99.2,0.0,0.007107,Residential Maintenance and Repair
WPUIP232100,2016,M11,99.2,0.0,0.010183,Residential Maintenance and Repair
WPUIP232100,2016,M12,99.6,0.004032,0.020492,Residential Maintenance and Repair
WPUIP232100,2017,M01,100.6,0.01004,0.030738,Residential Maintenance and Repair
WPUIP232100,2017,M02,100.8,0.001988,0.03173,Residential Maintenance and Repair
WPUIP232100,2017,M03,101.1,0.002976,0.033742,Residential Maintenance and Repair
WPUIP232100,2017,M04,101.7,0.005935,0.035642,Residential Maintenance and Repair
WPUIP232100,2017,M05,101.9,0.001967,0.031377,Residential Maintenance and Repair
WPUIP232100,2017,M06,102.0,0.000981,0.024096,Residential Maintenance and Repair
WPUIP232100,2017,M07,102.1,0.00098,0.024072,Residential Maintenance and Repair
WPUIP232100,2017,M08,103.0,0.008815,0.037261,Residential Maintenance and Repair
WPUIP232100,2017,M09,103.0,0.0,0.038306,Residential Maintenance and Repair
WPUIP232100,2017,M10,103.3,0.002913,0.041331,Residential Maintenance and Repair
WPUIP232100,2017,M11,103.8,0.00484,0.046371,Residential Maintenance and Repair
WPUIP232100,2017,M12,104.2,0.003854,0.046185,Residential Maintenance and Repair
WPUIP232100,2018,M01,105.3,0.010557,0.04672,Residential Maintenance and Repair
WPUIP232100,2018,M02,106.2,0.008547,0.053571,Residential Maintenance and Repair
WPUIP232100,2018,M03,106.9,0.006591,0.057369,Residential Maintenance and Repair
WPUIP232100,2018,M04,107.7,0.007484,0.058997,Residential Maintenance and Repair
WPUIP232100,2018,M05,109.1,0.012999,0.070658,Residential Maintenance and Repair
WPUIP232100,2018,M06,110.0,0.008249,0.078431,Residential Maintenance and Repair
WPUIP232100,2018,M07,109.7,-0.002727,0.074437,Residential Maintenance and Repair
WPUIP232100,2018,M08,109.3,-0.003646,0.061165,Residential Maintenance and Repair
WPUIP232100,2018,M09,109.2,-0.000915,0.060194,Residential Maintenance and Repair
WPUIP232100,2018,M10,109.9,0.00641,0.063892,Residential Maintenance and Repair
WPUIP232100,2018,M11,108.9,-0.009099,0.049133,Residential Maintenance and Repair
WPUIP232100,2018,M12,108.4,-0.004591,0.040307,Residential Maintenance and Repair
WPUIP232100,2019,M01,107.6,-0.00738,0.021842,Residential Maintenance and Repair
WPUIP232100,2019,M02,108.3,0.006506,0.019774,Residential Maintenance and Repair
WPUIP232100,2019,M03,109.5,0.01108,0.024322,Residential Maintenance and Repair
WPUIP232100,2019,M04,111.1,0.014612,0.031569,Residential Maintenance and Repair
WPUIP232100,2019,M05,110.4,-0.006301,0.011916,Residential Maintenance and Repair
WPUIP232100,2019,M06,109.4,-0.009058,-0.005455,Residential Maintenance and Repair
WPUIP232100,2019,M07,109.8,0.003656,0.000912,Residential Maintenance and Repair
WPUIP232100,2019,M08,109.7,-0.000911,0.00366,Residential Maintenance and Repair
WPUIP232100,2019,M09,109.9,0.001823,0.00641,Residential Maintenance and Repair
WPUIP232100,2019,M10,109.4,-0.00455,-0.00455,Residential Maintenance and Repair
WPUIP232100,2019,M11,109.1,-0.002742,0.001837,Residential Maintenance and Repair
WPUIP232100,2019,M12,109.5,0.003666,0.010148,Residential Maintenance and Repair
WPUIP232100,2020,M01,110.0,0.004566,0.022305,Residential Maintenance and Repair
WPUIP232100,2020,M02,109.6,-0.003636,0.012004,Residential Maintenance and Repair
WPUIP232100,2020,M03,108.9,-0.006387,-0.005479,Residential Maintenance and Repair
WPUIP232100,2020,M04,106.6,-0.02112,-0.040504,Residential Maintenance and Repair
WPUIP232100,2020,M05,106.4,-0.001876,-0.036232,Residential Maintenance and Repair
WPUIP232100,2020,M06,109.1,0.025376,-0.002742,Residential Maintenance and Repair
WPUIP232100,2020,M07,110.6,0.013749,0.007286,Residential Maintenance and Repair
WPUIP232100,2020,M08,113.9,0.029837,0.038286,Residential Maintenance and Repair
WPUIP232100,2020,M09,117.1,0.028095,0.065514,Residential Maintenance and Repair
WPUIP232100,2020,M10,117.3,0.001708,0.072212,Residential Maintenance and Repair
WPUIP232100,2020,M11,114.9,-0.02046,0.053162,Residential Maintenance and Repair
WPUIP232100,2020,M12,116.2,0.011314,0.061187,Residential Maintenance and Repair
WPUIP232100,2021,M01,120.1,0.033563,0.091818,Residential Maintenance and Repair
WPUIP232100,2021,M02,122.5,0.019983,0.117701,Residential Maintenance and Repair
WPUIP232100,2021,M03,125.0,0.020408,0.147842,Residential Maintenance and Repair
WPUIP232100,2021,M04,129.0,0.032,0.210131,Residential Maintenance and Repair
WPUIP232100,2021,M05,135.2,0.048062,0.270677,Residential Maintenance and Repair
WPUIP232100,2021,M06,139.6,0.032544,0.27956,Residential Maintenance and Repair
WPUIP232100,2021,M07,136.221,-0.024205,0.231655,Residential Maintenance and Repair
WPUIP232100,2021,M08,132.733,-0.025605,0.165347,Residential Maintenance and Repair
WPUIP232100,2021,M09,131.53,-0.009063,0.123228,Residential Maintenance and Repair
WPUIP232100,2021,M10,132.609,0.008203,0.130512,Residential Maintenance and Repair
WPUIP232100,2021,M11,132.018,-0.004457,0.148982,Residential Maintenance and Repair
WPUIP232100,2021,M12,133.361,0.010173,0.147685,Residential Maintenance and Repair
WPUIP232100,2022,M01,140.247,0.051634,0.167752,Residential Maintenance and Repair
WPUIP232100,2022,M02,145.858,0.040008,0.190678,Residential Maintenance and Repair
WPUIP232100,2022,M03,153.318,0.051146,0.226544,Residential Maintenance and Repair
WPUIP232100,2022,M04,153.376,0.000378,0.188961,Residential Maintenance and Repair
WPUIP232100,2022,M05,152.874,-0.003273,0.130725,Residential Maintenance and Repair
WPUIP232100,2022,M06,151.277,-0.010447,0.083646,Residential Maintenance and Repair
WPUIP232100,2022,M07,148.21,-0.020274,0.088011,Residential Maintenance and Repair
WPUIP232100,2022,M08,145.325,-0.019466,0.094867,Residential Maintenance and Repair
WPUIP232100,2022,M09,144.124,-0.008264,0.09575,Residential Maintenance and Repair
WPUIP232100,2022,M10,144.824,0.004857,0.092113,Residential Maintenance and Repair
WPUIP232100,2022,M11,144.842,0.000124,0.097138,Residential Maintenance and Repair
WPUIP232100,2022,M12,141.237,-0.024889,0.059058,Residential Maintenance and Repair
WPUIP232100,2023,M01,143.108,0.013247,0.0204,Residential Maintenance and Repair
WPUIP232100,2023,M02,143.018,-0.000629,-0.019471,Residential Maintenance and Repair
WPUIP232100,2023,M03,143.515,0.003475,-0.063939,Residential Maintenance and Repair
WPUIP232100,2023,M04,143.192,-0.002251,-0.066399,Residential Maintenance and Repair
WPUIP232100,2023,M05,142.58,-0.004274,-0.067336,Residential Maintenance and Repair
WPUIP232100,2023,M06,142.624,0.000309,-0.0572,Residential Maintenance and Repair
WPUIP232100,2023,M07,143.665,0.007299,-0.030666,Residential Maintenance and Repair
WPUIP232100,2023,M08,144.993,0.009244,-0.002285,Residential Maintenance and Repair
WPUIP232100,2023,M09,145.584,0.004076,0.01013,Residential Maintenance and Repair
WPUIP232100,2023,M10,144.849,-0.005049,0.000173,Residential Maintenance and Repair
WPUIP232100,2023,M11,144.554,-0.002037,-0.001988,Residential Maintenance and Repair
WPUIP232100,2023,M12,144.019,-0.003701,0.019697,Residential Maintenance and Repair
WPUIP232100,2024,M01,145.425,0.009763,0.016191,Residential Maintenance and Repair
WPUIP232100,2024,M02,146.651,0.00843,0.025402,Residential Maintenance and Repair
WPUIP232100,2024,M03,146.713,0.000423,0.022283,Residential Maintenance and Repair
WPUIP232100,2024,M04,147.733,0.006952,0.031713,Residential Maintenance and Repair
WPUIP232100,2024,M05,146.419,-0.008894,0.026925,Residential Maintenance and Repair
WPUIP232100,2024,M06,146.187,-0.001584,0.024982,Residential Maintenance and Repair
WPUIP232100,2024,M07,146.639,0.003092,0.020701,Residential Maintenance and Repair
WPUIP232100,2024,M08,146.805,0.001132,0.012497,Residential Maintenance and Repair
WPUIP232100,2024,M09,145.841,-0.006567,0.001765,Residential Maintenance and Repair
WPUIP232100,2024,M10,145.552,-0.001982,0.004853,Residential Maintenance and Repair
WPUIP232100,2024,M11,145.162,-0.002679,0.004206,Residential Maintenance and Repair
WPUIP232100,2024,M12,145.385,0.001536,0.009485,Residential Maintenance and Repair
WPUIP232100,2025,M01,147.252,0.012842,0.012563,Residential Maintenance and Repair
WPUIP232100,2025,M02,148.315,0.007219,0.011347,Residential Maintenance and Repair
WPUIP232100,2025,M03,149.127,0.005475,0.016454,Residential Maintenance and Repair
WPUIP232100,2025,M04,148.733,-0.002642,0.006769,Residential Maintenance and Repair
