series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP2300001,1986,M06,100.0,,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M07,99.5,-0.005,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M08,99.4,-0.001005,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M09,99.7,0.003018,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M10,99.5,-0.002006,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M11,99.5,0.0,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1986,M12,99.4,-0.001005,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M01,99.7,0.003018,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M02,100.1,0.004012,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M03,100.3,0.001998,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M04,100.7,0.003988,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M05,100.8,0.000993,,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M06,101.1,0.002976,0.011,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M07,101.6,0.004946,0.021106,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M08,102.0,0.003937,0.026157,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M09,102.3,0.002941,0.026078,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M10,102.7,0.00391,0.032161,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M11,103.3,0.005842,0.038191,"Inputs to Construction Industries, Goods"
WPUIP2300001,1987,M12,103.7,0.003872,0.04326,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M01,104.3,0.005786,0.046138,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M02,104.4,0.000959,0.042957,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M03,104.7,0.002874,0.043868,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M04,105.3,0.005731,0.04568,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M05,105.6,0.002849,0.047619,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M06,106.0,0.003788,0.048467,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M07,106.4,0.003774,0.047244,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M08,106.5,0.00094,0.044118,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M09,106.7,0.001878,0.043011,"Inputs to Construction Industries, Goods"
WPUIP2300001,1988,M10,107.1,0.003749,0.042843,"Inputs to Construction Industries, Goods"
