series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU0721,1986,M01,112.4,,,Plastic Construction Products
WPU0721,1986,M02,112.6,0.001779,,Plastic Construction Products
WPU0721,1986,M03,106.5,-0.054174,,Plastic Construction Products
WPU0721,1986,M04,106.5,0.0,,Plastic Construction Products
WPU0721,1986,M05,105.5,-0.00939,,Plastic Construction Products
WPU0721,1986,M06,105.0,-0.004739,,Plastic Construction Products
WPU0721,1986,M07,104.9,-0.000952,,Plastic Construction Products
WPU0721,1986,M08,105.4,0.004766,,Plastic Construction Products
WPU0721,1986,M09,103.7,-0.016129,,Plastic Construction Products
WPU0721,1986,M10,104.2,0.004822,,Plastic Construction Products
WPU0721,1986,M11,104.8,0.005758,,Plastic Construction Products
WPU0721,1986,M12,105.3,0.004771,,Plastic Construction Products
WPU0721,1987,M01,105.2,-0.00095,-0.064057,Plastic Construction Products
WPU0721,1987,M02,105.0,-0.001901,-0.067496,Plastic Construction Products
WPU0721,1987,M03,104.9,-0.000952,-0.015023,Plastic Construction Products
WPU0721,1987,M04,105.2,0.00286,-0.012207,Plastic Construction Products
WPU0721,1987,M05,106.3,0.010456,0.007583,Plastic Construction Products
WPU0721,1987,M06,106.1,-0.001881,0.010476,Plastic Construction Products
WPU0721,1987,M07,107.6,0.014138,0.025739,Plastic Construction Products
WPU0721,1987,M08,109.7,0.019517,0.040797,Plastic Construction Products
WPU0721,1987,M09,110.6,0.008204,0.066538,Plastic Construction Products
WPU0721,1987,M10,112.0,0.012658,0.074856,Plastic Construction Products
WPU0721,1987,M11,113.9,0.016964,0.086832,Plastic Construction Products
WPU0721,1987,M12,113.9,0.0,0.081671,Plastic Construction Products
WPU0721,1988,M01,114.2,0.002634,0.085551,Plastic Construction Products
WPU0721,1988,M02,116.0,0.015762,0.104762,Plastic Construction Products
WPU0721,1988,M03,119.7,0.031897,0.141087,Plastic Construction Products
WPU0721,1988,M04,121.0,0.01086,0.15019,Plastic Construction Products
WPU0721,1988,M05,121.6,0.004959,0.143932,Plastic Construction Products
WPU0721,1988,M06,121.4,-0.001645,0.144204,Plastic Construction Products
WPU0721,1988,M07,121.7,0.002471,0.131041,Plastic Construction Products
WPU0721,1988,M08,125.3,0.029581,0.142206,Plastic Construction Products
WPU0721,1988,M09,124.7,-0.004789,0.127486,Plastic Construction Products
