series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU107408,1986,M01,104.6,,,Ornamental and Architectural Metal Work
WPU107408,1986,M02,104.3,-0.002868,,Ornamental and Architectural Metal Work
WPU107408,1986,M03,104.3,0.0,,Ornamental and Architectural Metal Work
WPU107408,1986,M04,104.3,0.0,,Ornamental and Architectural Metal Work
WPU107408,1986,M05,104.5,0.001918,,Ornamental and Architectural Metal Work
WPU107408,1986,M06,104.6,0.000957,,Ornamental and Architectural Metal Work
WPU107408,1986,M07,104.4,-0.001912,,Ornamental and Architectural Metal Work
WPU107408,1986,M08,104.7,0.002874,,Ornamental and Architectural Metal Work
WPU107408,1986,M09,104.7,0.0,,Ornamental and Architectural Metal Work
WPU107408,1986,M10,104.6,-0.000955,,Ornamental and Architectural Metal Work
WPU107408,1986,M11,104.7,0.000956,,Ornamental and Architectural Metal Work
WPU107408,1986,M12,104.4,-0.002865,,Ornamental and Architectural Metal Work
WPU107408,1987,M01,104.7,0.002874,0.000956,Ornamental and Architectural Metal Work
WPU107408,1987,M02,104.9,0.00191,0.005753,Ornamental and Architectural Metal Work
WPU107408,1987,M03,104.8,-0.000953,0.004794,Ornamental and Architectural Metal Work
WPU107408,1987,M04,104.4,-0.003817,0.000959,Ornamental and Architectural Metal Work
WPU107408,1987,M05,104.2,-0.001916,-0.002871,Ornamental and Architectural Metal Work
WPU107408,1987,M06,104.6,0.003839,0.0,Ornamental and Architectural Metal Work
WPU107408,1987,M07,105.9,0.012428,0.014368,Ornamental and Architectural Metal Work
WPU107408,1987,M08,106.6,0.00661,0.018147,Ornamental and Architectural Metal Work
WPU107408,1987,M09,107.0,0.003752,0.021968,Ornamental and Architectural Metal Work
WPU107408,1987,M10,107.7,0.006542,0.029637,Ornamental and Architectural Metal Work
WPU107408,1987,M11,108.7,0.009285,0.038204,Ornamental and Architectural Metal Work
WPU107408,1987,M12,110.7,0.018399,0.060345,Ornamental and Architectural Metal Work
WPU107408,1988,M01,110.9,0.001807,0.059217,Ornamental and Architectural Metal Work
WPU107408,1988,M02,111.8,0.008115,0.065777,Ornamental and Architectural Metal Work
WPU107408,1988,M03,112.4,0.005367,0.072519,Ornamental and Architectural Metal Work
WPU107408,1988,M04,113.0,0.005338,0.082375,Ornamental and Architectural Metal Work
WPU107408,1988,M05,113.2,0.00177,0.086372,Ornamental and Architectural Metal Work
WPU107408,1988,M06,113.7,0.004417,0.086998,Ornamental and Architectural Metal Work
WPU107408,1988,M07,114.7,0.008795,0.083097,Ornamental and Architectural Metal Work
WPU107408,1988,M08,114.6,-0.000872,0.075047,Ornamental and Architectural Metal Work
WPU107408,1988,M09,115.0,0.00349,0.074766,Ornamental and Architectural Metal Work
WPU107408,1988,M10,114.9,-0.00087,0.066852,Ornamental and Architectural Metal Work
WPU107408,1988,M11,115.4,0.004352,0.061638,Ornamental and Architectural Metal Work
WPU107408,1988,M12,115.3,-0.000867,0.041554,Ornamental and Architectural Metal Work
WPU107408,1989,M01,115.5,0.001735,0.041479,Ornamental and Architectural Metal Work
WPU107408,1989,M02,116.6,0.009524,0.042934,Ornamental and Architectural Metal Work
WPU107408,1989,M03,117.0,0.003431,0.040925,Ornamental and Architectural Metal Work
WPU107408,1989,M04,117.2,0.001709,0.037168,Ornamental and Architectural Metal Work
WPU107408,1989,M05,117.3,0.000853,0.036219,Ornamental and Architectural Metal Work
WPU107408,1989,M06,117.3,0.0,0.031662,Ornamental and Architectural Metal Work
WPU107408,1989,M07,118.2,0.007673,0.030514,Ornamental and Architectural Metal Work
WPU107408,1989,M08,118.4,0.001692,0.033159,Ornamental and Architectural Metal Work
WPU107408,1989,M09,118.1,-0.002534,0.026957,Ornamental and Architectural Metal Work
WPU107408,1989,M10,117.9,-0.001693,0.02611,Ornamental and Architectural Metal Work
WPU107408,1989,M11,118.3,0.003393,0.02513,Ornamental and Architectural Metal Work
WPU107408,1989,M12,118.2,-0.000845,0.025152,Ornamental and Architectural Metal Work
WPU107408,1990,M01,118.2,0.0,0.023377,Ornamental and Architectural Metal Work
WPU107408,1990,M02,118.6,0.003384,0.017153,Ornamental and Architectural Metal Work
WPU107408,1990,M03,118.5,-0.000843,0.012821,Ornamental and Architectural Metal Work
WPU107408,1990,M04,118.6,0.000844,0.011945,Ornamental and Architectural Metal Work
WPU107408,1990,M05,118.9,0.00253,0.01364,Ornamental and Architectural Metal Work
WPU107408,1990,M06,118.4,-0.004205,0.009378,Ornamental and Architectural Metal Work
WPU107408,1990,M07,118.6,0.001689,0.003384,Ornamental and Architectural Metal Work
WPU107408,1990,M08,118.7,0.000843,0.002534,Ornamental and Architectural Metal Work
WPU107408,1990,M09,118.6,-0.000842,0.004234,Ornamental and Architectural Metal Work
WPU107408,1990,M10,118.7,0.000843,0.006785,Ornamental and Architectural Metal Work
WPU107408,1990,M11,119.1,0.00337,0.006762,Ornamental and Architectural Metal Work
WPU107408,1990,M12,119.2,0.00084,0.00846,Ornamental and Architectural Metal Work
