series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP231231,2014,M12,100.0,,,Highways and Streets
WPUIP231231,2015,M01,98.0,-0.02,,Highways and Streets
WPUIP231231,2015,M02,98.2,0.002041,,Highways and Streets
WPUIP231231,2015,M03,98.9,0.007128,,Highways and Streets
WPUIP231231,2015,M04,99.0,0.001011,,Highways and Streets
WPUIP231231,2015,M05,100.5,0.015152,,Highways and Streets
WPUIP231231,2015,M06,100.6,0.000995,,Highways and Streets
WPUIP231231,2015,M07,100.6,0.0,,Highways and Streets
WPUIP231231,2015,M08,100.0,-0.005964,,Highways and Streets
WPUIP231231,2015,M09,98.2,-0.018,,Highways and Streets
WPUIP231231,2015,M10,97.8,-0.004073,,Highways and Streets
WPUIP231231,2015,M11,97.4,-0.00409,,Highways and Streets
WPUIP231231,2015,M12,96.0,-0.014374,-0.04,Highways and Streets
WPUIP231231,2016,M01,95.7,-0.003125,-0.023469,Highways and Streets
WPUIP231231,2016,M02,95.1,-0.00627,-0.031568,Highways and Streets
WPUIP231231,2016,M03,95.7,0.006309,-0.032356,Highways and Streets
WPUIP231231,2016,M04,96.5,0.008359,-0.025253,Highways and Streets
WPUIP231231,2016,M05,97.4,0.009326,-0.030846,Highways and Streets
WPUIP231231,2016,M06,98.5,0.011294,-0.020875,Highways and Streets
WPUIP231231,2016,M07,98.5,0.0,-0.020875,Highways and Streets
WPUIP231231,2016,M08,98.1,-0.004061,-0.019,Highways and Streets
WPUIP231231,2016,M09,98.0,-0.001019,-0.002037,Highways and Streets
WPUIP231231,2016,M10,98.1,0.00102,0.003067,Highways and Streets
WPUIP231231,2016,M11,97.5,-0.006116,0.001027,Highways and Streets
WPUIP231231,2016,M12,98.3,0.008205,0.023958,Highways and Streets
WPUIP231231,2017,M01,99.6,0.013225,0.040752,Highways and Streets
WPUIP231231,2017,M02,99.7,0.001004,0.04837,Highways and Streets
WPUIP231231,2017,M03,99.8,0.001003,0.042842,Highways and Streets
WPUIP231231,2017,M04,100.6,0.008016,0.042487,Highways and Streets
WPUIP231231,2017,M05,100.4,-0.001988,0.030801,Highways and Streets
WPUIP231231,2017,M06,100.6,0.001992,0.02132,Highways and Streets
WPUIP231231,2017,M07,100.5,-0.000994,0.020305,Highways and Streets
WPUIP231231,2017,M08,101.4,0.008955,0.033639,Highways and Streets
WPUIP231231,2017,M09,102.2,0.00789,0.042857,Highways and Streets
WPUIP231231,2017,M10,102.1,-0.000978,0.040775,Highways and Streets
WPUIP231231,2017,M11,102.7,0.005877,0.053333,Highways and Streets
WPUIP231231,2017,M12,102.8,0.000974,0.045778,Highways and Streets
WPUIP231231,2018,M01,104.1,0.012646,0.045181,Highways and Streets
WPUIP231231,2018,M02,104.3,0.001921,0.046138,Highways and Streets
WPUIP231231,2018,M03,105.3,0.009588,0.05511,Highways and Streets
WPUIP231231,2018,M04,106.9,0.015195,0.062624,Highways and Streets
WPUIP231231,2018,M05,109.0,0.019645,0.085657,Highways and Streets
WPUIP231231,2018,M06,109.5,0.004587,0.088469,Highways and Streets
