series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP231230,2014,M12,100.0,,,Other Non Residential
WPUIP231230,2015,M01,98.5,-0.015,,Other Non Residential
WPUIP231230,2015,M02,98.7,0.00203,,Other Non Residential
WPUIP231230,2015,M03,99.3,0.006079,,Other Non Residential
WPUIP231230,2015,M04,99.4,0.001007,,Other Non Residential
WPUIP231230,2015,M05,100.6,0.012072,,Other Non Residential
WPUIP231230,2015,M06,100.7,0.000994,,Other Non Residential
WPUIP231230,2015,M07,100.6,-0.000993,,Other Non Residential
WPUIP231230,2015,M08,99.9,-0.006958,,Other Non Residential
WPUIP231230,2015,M09,98.6,-0.013013,,Other Non Residential
WPUIP231230,2015,M10,98.3,-0.003043,,Other Non Residential
WPUIP231230,2015,M11,98.0,-0.003052,,Other Non Residential
WPUIP231230,2015,M12,96.8,-0.012245,-0.032,Other Non Residential
WPUIP231230,2016,M01,96.5,-0.003099,-0.020305,Other Non Residential
WPUIP231230,2016,M02,96.1,-0.004145,-0.026342,Other Non Residential
WPUIP231230,2016,M03,96.5,0.004162,-0.028197,Other Non Residential
WPUIP231230,2016,M04,97.2,0.007254,-0.022133,Other Non Residential
WPUIP231230,2016,M05,98.0,0.00823,-0.025845,Other Non Residential
WPUIP231230,2016,M06,98.9,0.009184,-0.017875,Other Non Residential
WPUIP231230,2016,M07,99.0,0.001011,-0.015905,Other Non Residential
WPUIP231230,2016,M08,98.6,-0.00404,-0.013013,Other Non Residential
WPUIP231230,2016,M09,98.6,0.0,0.0,Other Non Residential
WPUIP231230,2016,M10,98.5,-0.001014,0.002035,Other Non Residential
WPUIP231230,2016,M11,98.1,-0.004061,0.00102,Other Non Residential
WPUIP231230,2016,M12,98.8,0.007136,0.020661,Other Non Residential
WPUIP231230,2017,M01,99.6,0.008097,0.032124,Other Non Residential
WPUIP231230,2017,M02,100.1,0.00502,0.041623,Other Non Residential
WPUIP231230,2017,M03,100.2,0.000999,0.038342,Other Non Residential
WPUIP231230,2017,M04,101.0,0.007984,0.039095,Other Non Residential
WPUIP231230,2017,M05,101.0,0.0,0.030612,Other Non Residential
WPUIP231230,2017,M06,101.1,0.00099,0.022245,Other Non Residential
WPUIP231230,2017,M07,101.0,-0.000989,0.020202,Other Non Residential
WPUIP231230,2017,M08,101.9,0.008911,0.033469,Other Non Residential
WPUIP231230,2017,M09,102.5,0.005888,0.039554,Other Non Residential
WPUIP231230,2017,M10,102.7,0.001951,0.04264,Other Non Residential
WPUIP231230,2017,M11,103.2,0.004869,0.051988,Other Non Residential
WPUIP231230,2017,M12,103.2,0.0,0.044534,Other Non Residential
WPUIP231230,2018,M01,104.2,0.00969,0.046185,Other Non Residential
WPUIP231230,2018,M02,104.8,0.005758,0.046953,Other Non Residential
WPUIP231230,2018,M03,105.6,0.007634,0.053892,Other Non Residential
WPUIP231230,2018,M04,106.8,0.011364,0.057426,Other Non Residential
WPUIP231230,2018,M05,108.5,0.015918,0.074257,Other Non Residential
WPUIP231230,2018,M06,109.1,0.00553,0.07913,Other Non Residential
WPUIP231230,2018,M07,109.3,0.001833,0.082178,Other Non Residential
WPUIP231230,2018,M08,108.9,-0.00366,0.068695,Other Non Residential
WPUIP231230,2018,M09,108.9,0.0,0.062439,Other Non Residential
WPUIP231230,2018,M10,109.8,0.008264,0.069133,Other Non Residential
WPUIP231230,2018,M11,108.7,-0.010018,0.053295,Other Non Residential
WPUIP231230,2018,M12,107.6,-0.01012,0.042636,Other Non Residential
WPUIP231230,2019,M01,107.2,-0.003717,0.028791,Other Non Residential
WPUIP231230,2019,M02,107.7,0.004664,0.027672,Other Non Residential
WPUIP231230,2019,M03,108.9,0.011142,0.03125,Other Non Residential
WPUIP231230,2019,M04,110.3,0.012856,0.032772,Other Non Residential
WPUIP231230,2019,M05,110.3,0.0,0.01659,Other Non Residential
WPUIP231230,2019,M06,109.4,-0.00816,0.00275,Other Non Residential
WPUIP231230,2019,M07,109.9,0.00457,0.005489,Other Non Residential
WPUIP231230,2019,M08,109.5,-0.00364,0.00551,Other Non Residential
WPUIP231230,2019,M09,109.4,-0.000913,0.004591,Other Non Residential
WPUIP231230,2019,M10,109.2,-0.001828,-0.005464,Other Non Residential
WPUIP231230,2019,M11,109.1,-0.000916,0.00368,Other Non Residential
WPUIP231230,2019,M12,109.4,0.00275,0.016729,Other Non Residential
WPUIP231230,2020,M01,109.7,0.002742,0.023321,Other Non Residential
WPUIP231230,2020,M02,109.1,-0.005469,0.012999,Other Non Residential
WPUIP231230,2020,M03,108.0,-0.010082,-0.008264,Other Non Residential
WPUIP231230,2020,M04,104.7,-0.030556,-0.050771,Other Non Residential
WPUIP231230,2020,M05,104.8,0.000955,-0.049864,Other Non Residential
WPUIP231230,2020,M06,107.0,0.020992,-0.021938,Other Non Residential
WPUIP231230,2020,M07,108.5,0.014019,-0.012739,Other Non Residential
WPUIP231230,2020,M08,110.2,0.015668,0.006393,Other Non Residential
WPUIP231230,2020,M09,111.5,0.011797,0.019196,Other Non Residential
WPUIP231230,2020,M10,111.7,0.001794,0.022894,Other Non Residential
WPUIP231230,2020,M11,111.6,-0.000895,0.022915,Other Non Residential
WPUIP231230,2020,M12,114.1,0.022401,0.042962,Other Non Residential
WPUIP231230,2021,M01,117.1,0.026293,0.067457,Other Non Residential
WPUIP231230,2021,M02,119.1,0.017079,0.091659,Other Non Residential
WPUIP231230,2021,M03,122.4,0.027708,0.133333,Other Non Residential
WPUIP231230,2021,M04,125.1,0.022059,0.194842,Other Non Residential
WPUIP231230,2021,M05,130.1,0.039968,0.241412,Other Non Residential
WPUIP231230,2021,M06,133.3,0.024596,0.245794,Other Non Residential
WPUIP231230,2021,M07,133.747,0.003353,0.232691,Other Non Residential
WPUIP231230,2021,M08,133.248,-0.003731,0.209147,Other Non Residential
WPUIP231230,2021,M09,133.253,3.8e-05,0.195094,Other Non Residential
WPUIP231230,2021,M10,134.916,0.01248,0.207842,Other Non Residential
WPUIP231230,2021,M11,135.841,0.006856,0.217213,Other Non Residential
WPUIP231230,2021,M12,136.839,0.007347,0.19929,Other Non Residential
WPUIP231230,2022,M01,141.415,0.033441,0.207643,Other Non Residential
WPUIP231230,2022,M02,144.945,0.024962,0.217003,Other Non Residential
WPUIP231230,2022,M03,150.87,0.040878,0.232598,Other Non Residential
WPUIP231230,2022,M04,152.113,0.008239,0.215931,Other Non Residential
WPUIP231230,2022,M05,154.648,0.016665,0.188686,Other Non Residential
WPUIP231230,2022,M06,155.479,0.005373,0.166384,Other Non Residential
WPUIP231230,2022,M07,152.743,-0.017597,0.142029,Other Non Residential
WPUIP231230,2022,M08,150.507,-0.014639,0.129525,Other Non Residential
WPUIP231230,2022,M09,150.085,-0.002804,0.126316,Other Non Residential
WPUIP231230,2022,M10,150.436,0.002339,0.115035,Other Non Residential
WPUIP231230,2022,M11,149.777,-0.004381,0.102591,Other Non Residential
WPUIP231230,2022,M12,146.114,-0.024456,0.06778,Other Non Residential
WPUIP231230,2023,M01,148.168,0.014058,0.047753,Other Non Residential
WPUIP231230,2023,M02,148.499,0.002234,0.02452,Other Non Residential
WPUIP231230,2023,M03,148.99,0.003306,-0.012461,Other Non Residential
WPUIP231230,2023,M04,149.439,0.003014,-0.017579,Other Non Residential
WPUIP231230,2023,M05,148.022,-0.009482,-0.042846,Other Non Residential
WPUIP231230,2023,M06,148.178,0.001054,-0.046958,Other Non Residential
WPUIP231230,2023,M07,148.684,0.003415,-0.026574,Other Non Residential
WPUIP231230,2023,M08,150.473,0.012032,-0.000226,Other Non Residential
