series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP231220,2014,M12,100.0,,,Industrial Structures
WPUIP231220,2015,M01,98.9,-0.011,,Industrial Structures
WPUIP231220,2015,M02,99.0,0.001011,,Industrial Structures
WPUIP231220,2015,M03,99.8,0.008081,,Industrial Structures
WPUIP231220,2015,M04,99.9,0.001002,,Industrial Structures
WPUIP231220,2015,M05,101.0,0.011011,,Industrial Structures
WPUIP231220,2015,M06,100.9,-0.00099,,Industrial Structures
WPUIP231220,2015,M07,100.9,0.0,,Industrial Structures
WPUIP231220,2015,M08,100.4,-0.004955,,Industrial Structures
WPUIP231220,2015,M09,99.5,-0.008964,,Industrial Structures
WPUIP231220,2015,M10,99.5,0.0,,Industrial Structures
WPUIP231220,2015,M11,99.2,-0.003015,,Industrial Structures
WPUIP231220,2015,M12,98.3,-0.009073,-0.017,Industrial Structures
WPUIP231220,2016,M01,97.9,-0.004069,-0.010111,Industrial Structures
WPUIP231220,2016,M02,97.6,-0.003064,-0.014141,Industrial Structures
WPUIP231220,2016,M03,98.0,0.004098,-0.018036,Industrial Structures
WPUIP231220,2016,M04,98.2,0.002041,-0.017017,Industrial Structures
WPUIP231220,2016,M05,98.9,0.007128,-0.020792,Industrial Structures
WPUIP231220,2016,M06,99.5,0.006067,-0.013875,Industrial Structures
WPUIP231220,2016,M07,99.7,0.00201,-0.011893,Industrial Structures
WPUIP231220,2016,M08,99.3,-0.004012,-0.010956,Industrial Structures
WPUIP231220,2016,M09,99.4,0.001007,-0.001005,Industrial Structures
WPUIP231220,2016,M10,99.5,0.001006,0.0,Industrial Structures
WPUIP231220,2016,M11,99.1,-0.00402,-0.001008,Industrial Structures
WPUIP231220,2016,M12,99.8,0.007064,0.015259,Industrial Structures
WPUIP231220,2017,M01,100.3,0.00501,0.024515,Industrial Structures
WPUIP231220,2017,M02,100.8,0.004985,0.032787,Industrial Structures
WPUIP231220,2017,M03,101.1,0.002976,0.031633,Industrial Structures
WPUIP231220,2017,M04,101.7,0.005935,0.035642,Industrial Structures
WPUIP231220,2017,M05,101.7,0.0,0.028311,Industrial Structures
WPUIP231220,2017,M06,101.7,0.0,0.022111,Industrial Structures
WPUIP231220,2017,M07,101.7,0.0,0.02006,Industrial Structures
