series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU443,2009,M03,100.0,,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M04,99.9,-0.001,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M05,100.2,0.003003,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M06,97.9,-0.022954,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M07,98.9,0.010215,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M08,98.6,-0.003033,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M09,98.8,0.002028,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M10,99.9,0.011134,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M11,99.7,-0.002002,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2009,M12,96.8,-0.029087,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M01,99.2,0.024793,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M02,98.7,-0.00504,,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M03,94.7,-0.040527,-0.053,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M04,95.7,0.01056,-0.042042,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M05,93.6,-0.021944,-0.065868,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M06,94.3,0.007479,-0.036772,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M07,94.3,0.0,-0.046512,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M08,95.6,0.013786,-0.030426,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M09,96.7,0.011506,-0.021255,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M10,96.7,0.0,-0.032032,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M11,97.7,0.010341,-0.02006,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2010,M12,98.4,0.007165,0.016529,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2011,M01,97.2,-0.012195,-0.020161,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2011,M02,95.6,-0.016461,-0.031408,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2011,M03,98.3,0.028243,0.038015,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2011,M04,96.2,-0.021363,0.005225,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
WPU443,2011,M05,94.1,-0.02183,0.005342,"Const, Mining & Forestry Machine and Equipment. Rental and Leasing"
