series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU112,1986,M01,106.2,,,Construction MAchinery and Equipment
WPU112,1986,M02,106.3,0.000942,,Construction MAchinery and Equipment
WPU112,1986,M03,106.3,0.0,,Construction MAchinery and Equipment
WPU112,1986,M04,106.4,0.000941,,Construction MAchinery and Equipment
WPU112,1986,M05,106.5,0.00094,,Construction MAchinery and Equipment
WPU112,1986,M06,106.7,0.001878,,Construction MAchinery and Equipment
WPU112,1986,M07,106.7,0.0,,Construction MAchinery and Equipment
WPU112,1986,M08,106.7,0.0,,Construction MAchinery and Equipment
WPU112,1986,M09,106.7,0.0,,Construction MAchinery and Equipment
WPU112,1986,M10,106.7,0.0,,Construction MAchinery and Equipment
WPU112,1986,M11,107.5,0.007498,,Construction MAchinery and Equipment
WPU112,1986,M12,107.5,0.0,,Construction MAchinery and Equipment
WPU112,1987,M01,107.7,0.00186,0.014124,Construction MAchinery and Equipment
WPU112,1987,M02,107.9,0.001857,0.015052,Construction MAchinery and Equipment
WPU112,1987,M03,108.4,0.004634,0.019755,Construction MAchinery and Equipment
WPU112,1987,M04,108.5,0.000923,0.019737,Construction MAchinery and Equipment
WPU112,1987,M05,109.2,0.006452,0.025352,Construction MAchinery and Equipment
WPU112,1987,M06,109.2,0.0,0.02343,Construction MAchinery and Equipment
WPU112,1987,M07,109.1,-0.000916,0.022493,Construction MAchinery and Equipment
WPU112,1987,M08,109.2,0.000917,0.02343,Construction MAchinery and Equipment
WPU112,1987,M09,109.3,0.000916,0.024367,Construction MAchinery and Equipment
WPU112,1987,M10,109.4,0.000915,0.025305,Construction MAchinery and Equipment
WPU112,1987,M11,109.5,0.000914,0.018605,Construction MAchinery and Equipment
WPU112,1987,M12,109.7,0.001826,0.020465,Construction MAchinery and Equipment
WPU112,1988,M01,110.6,0.008204,0.026927,Construction MAchinery and Equipment
WPU112,1988,M02,111.0,0.003617,0.02873,Construction MAchinery and Equipment
WPU112,1988,M03,111.0,0.0,0.023985,Construction MAchinery and Equipment
WPU112,1988,M04,111.1,0.000901,0.023963,Construction MAchinery and Equipment
WPU112,1988,M05,111.1,0.0,0.017399,Construction MAchinery and Equipment
WPU112,1988,M06,111.2,0.0009,0.018315,Construction MAchinery and Equipment
WPU112,1988,M07,111.9,0.006295,0.025665,Construction MAchinery and Equipment
WPU112,1988,M08,112.3,0.003575,0.028388,Construction MAchinery and Equipment
WPU112,1988,M09,112.3,0.0,0.027447,Construction MAchinery and Equipment
WPU112,1988,M10,112.3,0.0,0.026508,Construction MAchinery and Equipment
WPU112,1988,M11,113.0,0.006233,0.031963,Construction MAchinery and Equipment
WPU112,1988,M12,113.2,0.00177,0.031905,Construction MAchinery and Equipment
WPU112,1989,M01,115.1,0.016784,0.040687,Construction MAchinery and Equipment
WPU112,1989,M02,115.3,0.001738,0.038739,Construction MAchinery and Equipment
WPU112,1989,M03,115.8,0.004337,0.043243,Construction MAchinery and Equipment
WPU112,1989,M04,116.1,0.002591,0.045005,Construction MAchinery and Equipment
WPU112,1989,M05,116.3,0.001723,0.046805,Construction MAchinery and Equipment
WPU112,1989,M06,117.6,0.011178,0.057554,Construction MAchinery and Equipment
WPU112,1989,M07,117.9,0.002551,0.053619,Construction MAchinery and Equipment
WPU112,1989,M08,118.2,0.002545,0.052538,Construction MAchinery and Equipment
WPU112,1989,M09,118.3,0.000846,0.053428,Construction MAchinery and Equipment
WPU112,1989,M10,118.2,-0.000845,0.052538,Construction MAchinery and Equipment
WPU112,1989,M11,118.5,0.002538,0.048673,Construction MAchinery and Equipment
WPU112,1989,M12,118.6,0.000844,0.047703,Construction MAchinery and Equipment
WPU112,1990,M01,119.7,0.009275,0.039965,Construction MAchinery and Equipment
WPU112,1990,M02,120.5,0.006683,0.0451,Construction MAchinery and Equipment
WPU112,1990,M03,120.5,0.0,0.040587,Construction MAchinery and Equipment
WPU112,1990,M04,120.5,0.0,0.037898,Construction MAchinery and Equipment
WPU112,1990,M05,120.8,0.00249,0.038693,Construction MAchinery and Equipment
WPU112,1990,M06,121.3,0.004139,0.031463,Construction MAchinery and Equipment
WPU112,1990,M07,122.4,0.009068,0.038168,Construction MAchinery and Equipment
WPU112,1990,M08,122.7,0.002451,0.038071,Construction MAchinery and Equipment
WPU112,1990,M09,122.5,-0.00163,0.035503,Construction MAchinery and Equipment
WPU112,1990,M10,122.6,0.000816,0.037225,Construction MAchinery and Equipment
WPU112,1990,M11,122.8,0.001631,0.036287,Construction MAchinery and Equipment
WPU112,1990,M12,123.1,0.002443,0.037943,Construction MAchinery and Equipment
WPU112,1991,M01,123.7,0.004874,0.033417,Construction MAchinery and Equipment
WPU112,1991,M02,124.2,0.004042,0.030705,Construction MAchinery and Equipment
WPU112,1991,M03,124.4,0.00161,0.032365,Construction MAchinery and Equipment
WPU112,1991,M04,124.5,0.000804,0.033195,Construction MAchinery and Equipment
WPU112,1991,M05,124.6,0.000803,0.031457,Construction MAchinery and Equipment
WPU112,1991,M06,124.7,0.000803,0.02803,Construction MAchinery and Equipment
WPU112,1991,M07,125.7,0.008019,0.026961,Construction MAchinery and Equipment
WPU112,1991,M08,125.8,0.000796,0.025265,Construction MAchinery and Equipment
WPU112,1991,M09,125.8,0.0,0.026939,Construction MAchinery and Equipment
WPU112,1991,M10,125.8,0.0,0.026101,Construction MAchinery and Equipment
WPU112,1991,M11,126.3,0.003975,0.028502,Construction MAchinery and Equipment
WPU112,1991,M12,126.6,0.002375,0.028432,Construction MAchinery and Equipment
WPU112,1992,M01,126.8,0.00158,0.025061,Construction MAchinery and Equipment
WPU112,1992,M02,127.3,0.003943,0.02496,Construction MAchinery and Equipment
