series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU1079,1986,M01,100.4,,,Prefabricated Metal Buildings
WPU1079,1986,M02,100.5,0.000996,,Prefabricated Metal Buildings
WPU1079,1986,M03,100.1,-0.00398,,Prefabricated Metal Buildings
WPU1079,1986,M04,101.1,0.00999,,Prefabricated Metal Buildings
WPU1079,1986,M05,101.1,0.0,,Prefabricated Metal Buildings
WPU1079,1986,M06,101.6,0.004946,,Prefabricated Metal Buildings
WPU1079,1986,M07,101.6,0.0,,Prefabricated Metal Buildings
WPU1079,1986,M08,101.6,0.0,,Prefabricated Metal Buildings
WPU1079,1986,M09,101.5,-0.000984,,Prefabricated Metal Buildings
WPU1079,1986,M10,101.6,0.000985,,Prefabricated Metal Buildings
WPU1079,1986,M11,101.4,-0.001969,,Prefabricated Metal Buildings
WPU1079,1986,M12,101.5,0.000986,,Prefabricated Metal Buildings
WPU1079,1987,M01,99.9,-0.015764,-0.00498,Prefabricated Metal Buildings
WPU1079,1987,M02,100.4,0.005005,-0.000995,Prefabricated Metal Buildings
WPU1079,1987,M03,101.8,0.013944,0.016983,Prefabricated Metal Buildings
WPU1079,1987,M04,103.4,0.015717,0.02275,Prefabricated Metal Buildings
WPU1079,1987,M05,103.2,-0.001934,0.020772,Prefabricated Metal Buildings
WPU1079,1987,M06,103.2,0.0,0.015748,Prefabricated Metal Buildings
WPU1079,1987,M07,103.6,0.003876,0.019685,Prefabricated Metal Buildings
WPU1079,1987,M08,103.5,-0.000965,0.018701,Prefabricated Metal Buildings
WPU1079,1987,M09,103.6,0.000966,0.02069,Prefabricated Metal Buildings
WPU1079,1987,M10,103.7,0.000965,0.020669,Prefabricated Metal Buildings
WPU1079,1987,M11,103.6,-0.000964,0.021696,Prefabricated Metal Buildings
WPU1079,1987,M12,105.6,0.019305,0.040394,Prefabricated Metal Buildings
WPU1079,1988,M01,106.8,0.011364,0.069069,Prefabricated Metal Buildings
WPU1079,1988,M02,107.0,0.001873,0.065737,Prefabricated Metal Buildings
WPU1079,1988,M03,107.4,0.003738,0.05501,Prefabricated Metal Buildings
WPU1079,1988,M04,106.9,-0.004655,0.033849,Prefabricated Metal Buildings
WPU1079,1988,M05,107.5,0.005613,0.041667,Prefabricated Metal Buildings
WPU1079,1988,M06,107.5,0.0,0.041667,Prefabricated Metal Buildings
WPU1079,1988,M07,108.3,0.007442,0.045367,Prefabricated Metal Buildings
WPU1079,1988,M08,108.5,0.001847,0.048309,Prefabricated Metal Buildings
WPU1079,1988,M09,108.2,-0.002765,0.044402,Prefabricated Metal Buildings
WPU1079,1988,M10,108.4,0.001848,0.045323,Prefabricated Metal Buildings
WPU1079,1988,M11,108.8,0.00369,0.050193,Prefabricated Metal Buildings
WPU1079,1988,M12,110.0,0.011029,0.041667,Prefabricated Metal Buildings
WPU1079,1989,M01,110.9,0.008182,0.03839,Prefabricated Metal Buildings
WPU1079,1989,M02,111.2,0.002705,0.039252,Prefabricated Metal Buildings
WPU1079,1989,M03,111.8,0.005396,0.040968,Prefabricated Metal Buildings
WPU1079,1989,M04,112.5,0.006261,0.052385,Prefabricated Metal Buildings
WPU1079,1989,M05,113.0,0.004444,0.051163,Prefabricated Metal Buildings
WPU1079,1989,M06,113.1,0.000885,0.052093,Prefabricated Metal Buildings
WPU1079,1989,M07,113.1,0.0,0.044321,Prefabricated Metal Buildings
WPU1079,1989,M08,113.0,-0.000884,0.041475,Prefabricated Metal Buildings
