series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP231233,2014,M12,100.0,,,Education and Vocational Structures
WPUIP231233,2015,M01,99.4,-0.006,,Education and Vocational Structures
WPUIP231233,2015,M02,99.5,0.001006,,Education and Vocational Structures
WPUIP231233,2015,M03,99.9,0.00402,,Education and Vocational Structures
WPUIP231233,2015,M04,99.9,0.0,,Education and Vocational Structures
WPUIP231233,2015,M05,100.6,0.007007,,Education and Vocational Structures
WPUIP231233,2015,M06,100.5,-0.000994,,Education and Vocational Structures
WPUIP231233,2015,M07,100.5,0.0,,Education and Vocational Structures
WPUIP231233,2015,M08,100.1,-0.00398,,Education and Vocational Structures
WPUIP231233,2015,M09,99.2,-0.008991,,Education and Vocational Structures
WPUIP231233,2015,M10,99.1,-0.001008,,Education and Vocational Structures
WPUIP231233,2015,M11,99.0,-0.001009,,Education and Vocational Structures
WPUIP231233,2015,M12,98.2,-0.008081,-0.018,Education and Vocational Structures
WPUIP231233,2016,M01,98.1,-0.001018,-0.013078,Education and Vocational Structures
WPUIP231233,2016,M02,97.9,-0.002039,-0.01608,Education and Vocational Structures
WPUIP231233,2016,M03,98.2,0.003064,-0.017017,Education and Vocational Structures
WPUIP231233,2016,M04,98.7,0.005092,-0.012012,Education and Vocational Structures
WPUIP231233,2016,M05,99.3,0.006079,-0.012922,Education and Vocational Structures
WPUIP231233,2016,M06,99.9,0.006042,-0.00597,Education and Vocational Structures
WPUIP231233,2016,M07,100.0,0.001001,-0.004975,Education and Vocational Structures
WPUIP231233,2016,M08,99.8,-0.002,-0.002997,Education and Vocational Structures
WPUIP231233,2016,M09,99.8,0.0,0.006048,Education and Vocational Structures
WPUIP231233,2016,M10,99.7,-0.001002,0.006054,Education and Vocational Structures
WPUIP231233,2016,M11,99.5,-0.002006,0.005051,Education and Vocational Structures
WPUIP231233,2016,M12,100.0,0.005025,0.01833,Education and Vocational Structures
WPUIP231233,2017,M01,100.5,0.005,0.024465,Education and Vocational Structures
WPUIP231233,2017,M02,101.1,0.00597,0.032686,Education and Vocational Structures
WPUIP231233,2017,M03,101.3,0.001978,0.031568,Education and Vocational Structures
WPUIP231233,2017,M04,102.1,0.007897,0.034448,Education and Vocational Structures
WPUIP231233,2017,M05,102.1,0.0,0.028197,Education and Vocational Structures
WPUIP231233,2017,M06,102.1,0.0,0.022022,Education and Vocational Structures
WPUIP231233,2017,M07,102.1,0.0,0.021,Education and Vocational Structures
WPUIP231233,2017,M08,102.9,0.007835,0.031062,Education and Vocational Structures
WPUIP231233,2017,M09,103.2,0.002915,0.034068,Education and Vocational Structures
WPUIP231233,2017,M10,103.6,0.003876,0.039117,Education and Vocational Structures
WPUIP231233,2017,M11,104.0,0.003861,0.045226,Education and Vocational Structures
WPUIP231233,2017,M12,104.1,0.000962,0.041,Education and Vocational Structures
WPUIP231233,2018,M01,104.9,0.007685,0.043781,Education and Vocational Structures
WPUIP231233,2018,M02,105.6,0.006673,0.04451,Education and Vocational Structures
WPUIP231233,2018,M03,106.5,0.008523,0.051333,Education and Vocational Structures
WPUIP231233,2018,M04,107.4,0.008451,0.05191,Education and Vocational Structures
WPUIP231233,2018,M05,108.9,0.013966,0.066601,Education and Vocational Structures
WPUIP231233,2018,M06,109.5,0.00551,0.072478,Education and Vocational Structures
WPUIP231233,2018,M07,109.6,0.000913,0.073457,Education and Vocational Structures
WPUIP231233,2018,M08,109.1,-0.004562,0.060253,Education and Vocational Structures
WPUIP231233,2018,M09,109.1,0.0,0.057171,Education and Vocational Structures
WPUIP231233,2018,M10,109.8,0.006416,0.059846,Education and Vocational Structures
WPUIP231233,2018,M11,109.1,-0.006375,0.049038,Education and Vocational Structures
WPUIP231233,2018,M12,108.5,-0.0055,0.042267,Education and Vocational Structures
WPUIP231233,2019,M01,108.4,-0.000922,0.033365,Education and Vocational Structures
WPUIP231233,2019,M02,108.7,0.002768,0.029356,Education and Vocational Structures
WPUIP231233,2019,M03,109.6,0.00828,0.029108,Education and Vocational Structures
WPUIP231233,2019,M04,110.6,0.009124,0.029795,Education and Vocational Structures
WPUIP231233,2019,M05,110.5,-0.000904,0.014692,Education and Vocational Structures
WPUIP231233,2019,M06,110.0,-0.004525,0.004566,Education and Vocational Structures
WPUIP231233,2019,M07,110.3,0.002727,0.006387,Education and Vocational Structures
WPUIP231233,2019,M08,110.1,-0.001813,0.009166,Education and Vocational Structures
WPUIP231233,2019,M09,110.2,0.000908,0.010082,Education and Vocational Structures
WPUIP231233,2019,M10,110.0,-0.001815,0.001821,Education and Vocational Structures
WPUIP231233,2019,M11,110.0,0.0,0.008249,Education and Vocational Structures
WPUIP231233,2019,M12,110.4,0.003636,0.017512,Education and Vocational Structures
WPUIP231233,2020,M01,110.7,0.002717,0.021218,Education and Vocational Structures
WPUIP231233,2020,M02,110.3,-0.003613,0.014719,Education and Vocational Structures
WPUIP231233,2020,M03,110.0,-0.00272,0.00365,Education and Vocational Structures
