series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU102501,1986,M01,105.7,,,Aluminum Mill Shapes
WPU102501,1986,M02,105.6,-0.000946,,Aluminum Mill Shapes
WPU102501,1986,M03,105.5,-0.000947,,Aluminum Mill Shapes
WPU102501,1986,M04,101.6,-0.036967,,Aluminum Mill Shapes
WPU102501,1986,M05,102.4,0.007874,,Aluminum Mill Shapes
WPU102501,1986,M06,102.7,0.00293,,Aluminum Mill Shapes
WPU102501,1986,M07,102.8,0.000974,,Aluminum Mill Shapes
WPU102501,1986,M08,102.5,-0.002918,,Aluminum Mill Shapes
WPU102501,1986,M09,101.4,-0.010732,,Aluminum Mill Shapes
WPU102501,1986,M10,100.4,-0.009862,,Aluminum Mill Shapes
WPU102501,1986,M11,100.3,-0.000996,,Aluminum Mill Shapes
WPU102501,1986,M12,100.0,-0.002991,,Aluminum Mill Shapes
WPU102501,1987,M01,100.1,0.001,-0.05298,Aluminum Mill Shapes
WPU102501,1987,M02,99.8,-0.002997,-0.054924,Aluminum Mill Shapes
WPU102501,1987,M03,100.4,0.006012,-0.048341,Aluminum Mill Shapes
WPU102501,1987,M04,101.1,0.006972,-0.004921,Aluminum Mill Shapes
WPU102501,1987,M05,101.5,0.003956,-0.008789,Aluminum Mill Shapes
WPU102501,1987,M06,102.8,0.012808,0.000974,Aluminum Mill Shapes
WPU102501,1987,M07,106.1,0.032101,0.032101,Aluminum Mill Shapes
WPU102501,1987,M08,107.1,0.009425,0.044878,Aluminum Mill Shapes
WPU102501,1987,M09,109.1,0.018674,0.075937,Aluminum Mill Shapes
WPU102501,1987,M10,110.9,0.016499,0.104582,Aluminum Mill Shapes
WPU102501,1987,M11,114.1,0.028855,0.137587,Aluminum Mill Shapes
WPU102501,1987,M12,114.2,0.000876,0.142,Aluminum Mill Shapes
WPU102501,1988,M01,119.1,0.042907,0.18981,Aluminum Mill Shapes
WPU102501,1988,M02,120.1,0.008396,0.203407,Aluminum Mill Shapes
WPU102501,1988,M03,123.7,0.029975,0.232072,Aluminum Mill Shapes
WPU102501,1988,M04,128.1,0.03557,0.267062,Aluminum Mill Shapes
WPU102501,1988,M05,129.0,0.007026,0.270936,Aluminum Mill Shapes
WPU102501,1988,M06,131.2,0.017054,0.276265,Aluminum Mill Shapes
WPU102501,1988,M07,133.9,0.020579,0.262017,Aluminum Mill Shapes
WPU102501,1988,M08,135.9,0.014937,0.268908,Aluminum Mill Shapes
WPU102501,1988,M09,136.9,0.007358,0.254812,Aluminum Mill Shapes
WPU102501,1988,M10,137.7,0.005844,0.241659,Aluminum Mill Shapes
WPU102501,1988,M11,137.6,-0.000726,0.20596,Aluminum Mill Shapes
WPU102501,1988,M12,137.7,0.000727,0.205779,Aluminum Mill Shapes
WPU102501,1989,M01,138.3,0.004357,0.161209,Aluminum Mill Shapes
WPU102501,1989,M02,138.0,-0.002169,0.149042,Aluminum Mill Shapes
WPU102501,1989,M03,138.6,0.004348,0.120453,Aluminum Mill Shapes
WPU102501,1989,M04,137.5,-0.007937,0.07338,Aluminum Mill Shapes
WPU102501,1989,M05,137.7,0.001455,0.067442,Aluminum Mill Shapes
WPU102501,1989,M06,137.4,-0.002179,0.047256,Aluminum Mill Shapes
WPU102501,1989,M07,135.8,-0.011645,0.01419,Aluminum Mill Shapes
WPU102501,1989,M08,134.4,-0.010309,-0.011038,Aluminum Mill Shapes
WPU102501,1989,M09,133.1,-0.009673,-0.027757,Aluminum Mill Shapes
WPU102501,1989,M10,132.7,-0.003005,-0.036311,Aluminum Mill Shapes
WPU102501,1989,M11,131.5,-0.009043,-0.044331,Aluminum Mill Shapes
WPU102501,1989,M12,129.3,-0.01673,-0.061002,Aluminum Mill Shapes
WPU102501,1990,M01,128.4,-0.006961,-0.071584,Aluminum Mill Shapes
WPU102501,1990,M02,127.1,-0.010125,-0.078986,Aluminum Mill Shapes
WPU102501,1990,M03,126.1,-0.007868,-0.090188,Aluminum Mill Shapes
WPU102501,1990,M04,127.1,0.00793,-0.075636,Aluminum Mill Shapes
WPU102501,1990,M05,126.5,-0.004721,-0.081336,Aluminum Mill Shapes
WPU102501,1990,M06,126.8,0.002372,-0.077147,Aluminum Mill Shapes
WPU102501,1990,M07,127.0,0.001577,-0.064801,Aluminum Mill Shapes
WPU102501,1990,M08,127.3,0.002362,-0.052827,Aluminum Mill Shapes
WPU102501,1990,M09,128.4,0.008641,-0.035312,Aluminum Mill Shapes
WPU102501,1990,M10,131.1,0.021028,-0.012057,Aluminum Mill Shapes
WPU102501,1990,M11,130.2,-0.006865,-0.009886,Aluminum Mill Shapes
WPU102501,1990,M12,128.7,-0.011521,-0.00464,Aluminum Mill Shapes
WPU102501,1991,M01,127.2,-0.011655,-0.009346,Aluminum Mill Shapes
WPU102501,1991,M02,125.6,-0.012579,-0.011802,Aluminum Mill Shapes
WPU102501,1991,M03,124.5,-0.008758,-0.012688,Aluminum Mill Shapes
WPU102501,1991,M04,124.1,-0.003213,-0.023603,Aluminum Mill Shapes
WPU102501,1991,M05,123.2,-0.007252,-0.026087,Aluminum Mill Shapes
WPU102501,1991,M06,122.6,-0.00487,-0.033123,Aluminum Mill Shapes
WPU102501,1991,M07,121.7,-0.007341,-0.041732,Aluminum Mill Shapes
WPU102501,1991,M08,122.4,0.005752,-0.038492,Aluminum Mill Shapes
WPU102501,1991,M09,122.3,-0.000817,-0.047508,Aluminum Mill Shapes
WPU102501,1991,M10,122.0,-0.002453,-0.069413,Aluminum Mill Shapes
WPU102501,1991,M11,121.6,-0.003279,-0.066052,Aluminum Mill Shapes
