series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU1392,1986,M01,106.0,,,Insulation Materials
WPU1392,1986,M02,105.6,-0.003774,,Insulation Materials
WPU1392,1986,M03,105.2,-0.003788,,Insulation Materials
WPU1392,1986,M04,106.6,0.013308,,Insulation Materials
WPU1392,1986,M05,106.0,-0.005629,,Insulation Materials
WPU1392,1986,M06,105.9,-0.000943,,Insulation Materials
WPU1392,1986,M07,105.2,-0.00661,,Insulation Materials
WPU1392,1986,M08,105.5,0.002852,,Insulation Materials
WPU1392,1986,M09,105.7,0.001896,,Insulation Materials
WPU1392,1986,M10,106.5,0.007569,,Insulation Materials
WPU1392,1986,M11,105.4,-0.010329,,Insulation Materials
WPU1392,1986,M12,104.8,-0.005693,,Insulation Materials
WPU1392,1987,M01,102.3,-0.023855,-0.034906,Insulation Materials
WPU1392,1987,M02,104.6,0.022483,-0.00947,Insulation Materials
WPU1392,1987,M03,104.3,-0.002868,-0.008555,Insulation Materials
WPU1392,1987,M04,103.8,-0.004794,-0.026266,Insulation Materials
WPU1392,1987,M05,104.0,0.001927,-0.018868,Insulation Materials
WPU1392,1987,M06,106.2,0.021154,0.002833,Insulation Materials
WPU1392,1987,M07,107.2,0.009416,0.019011,Insulation Materials
WPU1392,1987,M08,104.6,-0.024254,-0.008531,Insulation Materials
WPU1392,1987,M09,106.5,0.018164,0.007569,Insulation Materials
WPU1392,1987,M10,106.7,0.001878,0.001878,Insulation Materials
WPU1392,1987,M11,106.2,-0.004686,0.00759,Insulation Materials
WPU1392,1987,M12,103.4,-0.026365,-0.013359,Insulation Materials
WPU1392,1988,M01,106.6,0.030948,0.042033,Insulation Materials
WPU1392,1988,M02,107.1,0.00469,0.023901,Insulation Materials
WPU1392,1988,M03,105.9,-0.011204,0.01534,Insulation Materials
WPU1392,1988,M04,106.2,0.002833,0.023121,Insulation Materials
WPU1392,1988,M05,105.4,-0.007533,0.013462,Insulation Materials
WPU1392,1988,M06,104.7,-0.006641,-0.014124,Insulation Materials
WPU1392,1988,M07,104.8,0.000955,-0.022388,Insulation Materials
WPU1392,1988,M08,105.1,0.002863,0.00478,Insulation Materials
WPU1392,1988,M09,106.4,0.012369,-0.000939,Insulation Materials
WPU1392,1988,M10,106.0,-0.003759,-0.00656,Insulation Materials
WPU1392,1988,M11,106.0,0.0,-0.001883,Insulation Materials
WPU1392,1988,M12,105.4,-0.00566,0.019342,Insulation Materials
WPU1392,1989,M01,105.0,-0.003795,-0.015009,Insulation Materials
WPU1392,1989,M02,104.7,-0.002857,-0.022409,Insulation Materials
WPU1392,1989,M03,105.6,0.008596,-0.002833,Insulation Materials
WPU1392,1989,M04,106.4,0.007576,0.001883,Insulation Materials
WPU1392,1989,M05,106.4,0.0,0.009488,Insulation Materials
WPU1392,1989,M06,106.7,0.00282,0.019102,Insulation Materials
WPU1392,1989,M07,108.3,0.014995,0.033397,Insulation Materials
WPU1392,1989,M08,107.3,-0.009234,0.020932,Insulation Materials
WPU1392,1989,M09,107.4,0.000932,0.009398,Insulation Materials
WPU1392,1989,M10,107.1,-0.002793,0.010377,Insulation Materials
WPU1392,1989,M11,107.9,0.00747,0.017925,Insulation Materials
WPU1392,1989,M12,108.0,0.000927,0.024668,Insulation Materials
WPU1392,1990,M01,108.1,0.000926,0.029524,Insulation Materials
WPU1392,1990,M02,107.5,-0.00555,0.026743,Insulation Materials
WPU1392,1990,M03,107.7,0.00186,0.019886,Insulation Materials
