series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP231211,2014,M12,100.0,,,Commercial Structures
WPUIP231211,2015,M01,99.0,-0.01,,Commercial Structures
WPUIP231211,2015,M02,99.0,0.0,,Commercial Structures
WPUIP231211,2015,M03,99.6,0.006061,,Commercial Structures
WPUIP231211,2015,M04,99.8,0.002008,,Commercial Structures
WPUIP231211,2015,M05,100.7,0.009018,,Commercial Structures
WPUIP231211,2015,M06,100.7,0.0,,Commercial Structures
WPUIP231211,2015,M07,100.7,0.0,,Commercial Structures
WPUIP231211,2015,M08,100.2,-0.004965,,Commercial Structures
WPUIP231211,2015,M09,99.1,-0.010978,,Commercial Structures
WPUIP231211,2015,M10,98.9,-0.002018,,Commercial Structures
WPUIP231211,2015,M11,98.6,-0.003033,,Commercial Structures
WPUIP231211,2015,M12,97.7,-0.009128,-0.023,Commercial Structures
WPUIP231211,2016,M01,97.6,-0.001024,-0.014141,Commercial Structures
WPUIP231211,2016,M02,97.3,-0.003074,-0.017172,Commercial Structures
WPUIP231211,2016,M03,97.9,0.006166,-0.017068,Commercial Structures
WPUIP231211,2016,M04,98.3,0.004086,-0.01503,Commercial Structures
WPUIP231211,2016,M05,98.9,0.006104,-0.017875,Commercial Structures
WPUIP231211,2016,M06,99.7,0.008089,-0.00993,Commercial Structures
WPUIP231211,2016,M07,99.9,0.002006,-0.007944,Commercial Structures
WPUIP231211,2016,M08,99.6,-0.003003,-0.005988,Commercial Structures
WPUIP231211,2016,M09,99.6,0.0,0.005045,Commercial Structures
WPUIP231211,2016,M10,99.5,-0.001004,0.006067,Commercial Structures
WPUIP231211,2016,M11,99.3,-0.00201,0.007099,Commercial Structures
WPUIP231211,2016,M12,99.9,0.006042,0.022518,Commercial Structures
WPUIP231211,2017,M01,100.6,0.007007,0.030738,Commercial Structures
WPUIP231211,2017,M02,101.0,0.003976,0.038027,Commercial Structures
WPUIP231211,2017,M03,101.2,0.00198,0.033708,Commercial Structures
WPUIP231211,2017,M04,102.0,0.007905,0.03764,Commercial Structures
WPUIP231211,2017,M05,102.0,0.0,0.031345,Commercial Structures
WPUIP231211,2017,M06,102.1,0.00098,0.024072,Commercial Structures
WPUIP231211,2017,M07,102.0,-0.000979,0.021021,Commercial Structures
WPUIP231211,2017,M08,102.8,0.007843,0.032129,Commercial Structures
WPUIP231211,2017,M09,103.4,0.005837,0.038153,Commercial Structures
WPUIP231211,2017,M10,103.6,0.001934,0.041206,Commercial Structures
WPUIP231211,2017,M11,104.0,0.003861,0.047331,Commercial Structures
WPUIP231211,2017,M12,104.1,0.000962,0.042042,Commercial Structures
WPUIP231211,2018,M01,105.0,0.008646,0.043738,Commercial Structures
WPUIP231211,2018,M02,105.5,0.004762,0.044554,Commercial Structures
WPUIP231211,2018,M03,106.4,0.008531,0.051383,Commercial Structures
WPUIP231211,2018,M04,107.7,0.012218,0.055882,Commercial Structures
WPUIP231211,2018,M05,109.2,0.013928,0.070588,Commercial Structures
WPUIP231211,2018,M06,109.8,0.005495,0.075416,Commercial Structures
WPUIP231211,2018,M07,110.1,0.002732,0.079412,Commercial Structures
WPUIP231211,2018,M08,109.7,-0.003633,0.067121,Commercial Structures
WPUIP231211,2018,M09,109.8,0.000912,0.061896,Commercial Structures
WPUIP231211,2018,M10,110.7,0.008197,0.068533,Commercial Structures
WPUIP231211,2018,M11,109.8,-0.00813,0.055769,Commercial Structures
WPUIP231211,2018,M12,109.0,-0.007286,0.04707,Commercial Structures
WPUIP231211,2019,M01,108.8,-0.001835,0.03619,Commercial Structures
WPUIP231211,2019,M02,109.2,0.003676,0.035071,Commercial Structures
WPUIP231211,2019,M03,110.1,0.008242,0.034774,Commercial Structures
WPUIP231211,2019,M04,111.3,0.010899,0.033426,Commercial Structures
WPUIP231211,2019,M05,111.3,0.0,0.019231,Commercial Structures
WPUIP231211,2019,M06,110.6,-0.006289,0.007286,Commercial Structures
WPUIP231211,2019,M07,111.1,0.004521,0.009083,Commercial Structures
WPUIP231211,2019,M08,110.7,-0.0036,0.009116,Commercial Structures
WPUIP231211,2019,M09,110.7,0.0,0.008197,Commercial Structures
WPUIP231211,2019,M10,110.4,-0.00271,-0.00271,Commercial Structures
WPUIP231211,2019,M11,110.4,0.0,0.005464,Commercial Structures
WPUIP231211,2019,M12,110.7,0.002717,0.015596,Commercial Structures
WPUIP231211,2020,M01,110.9,0.001807,0.019301,Commercial Structures
WPUIP231211,2020,M02,110.4,-0.004509,0.010989,Commercial Structures
WPUIP231211,2020,M03,109.8,-0.005435,-0.002725,Commercial Structures
WPUIP231211,2020,M04,107.0,-0.025501,-0.038634,Commercial Structures
WPUIP231211,2020,M05,107.0,0.0,-0.038634,Commercial Structures
WPUIP231211,2020,M06,108.7,0.015888,-0.017179,Commercial Structures
WPUIP231211,2020,M07,109.9,0.01104,-0.010801,Commercial Structures
WPUIP231211,2020,M08,111.1,0.010919,0.003613,Commercial Structures
WPUIP231211,2020,M09,112.1,0.009001,0.012647,Commercial Structures
WPUIP231211,2020,M10,112.4,0.002676,0.018116,Commercial Structures
WPUIP231211,2020,M11,113.0,0.005338,0.023551,Commercial Structures
WPUIP231211,2020,M12,115.4,0.021239,0.042457,Commercial Structures
WPUIP231211,2021,M01,117.9,0.021664,0.06312,Commercial Structures
WPUIP231211,2021,M02,119.5,0.013571,0.082428,Commercial Structures
WPUIP231211,2021,M03,122.6,0.025941,0.116576,Commercial Structures
WPUIP231211,2021,M04,125.6,0.02447,0.173832,Commercial Structures
WPUIP231211,2021,M05,130.1,0.035828,0.215888,Commercial Structures
