series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUIP2300002,2014,M12,100.0,,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M01,100.4,0.004,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M02,100.6,0.001992,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M03,100.8,0.001988,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M04,101.1,0.002976,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M05,101.5,0.003956,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M06,101.4,-0.000985,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M07,101.8,0.003945,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M08,101.7,-0.000982,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M09,100.7,-0.009833,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M10,100.6,-0.000993,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M11,100.6,0.0,,"Inputs to Construction Industries, Services"
WPUIP2300002,2015,M12,100.3,-0.002982,0.003,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M01,101.1,0.007976,0.006972,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M02,101.6,0.004946,0.00994,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M03,101.6,0.0,0.007937,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M04,101.8,0.001969,0.006924,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M05,102.0,0.001965,0.004926,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M06,102.8,0.007843,0.013807,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M07,103.0,0.001946,0.011788,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M08,102.4,-0.005825,0.006883,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M09,102.2,-0.001953,0.014896,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M10,102.1,-0.000978,0.014911,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M11,102.3,0.001959,0.016899,"Inputs to Construction Industries, Services"
WPUIP2300002,2016,M12,103.1,0.00782,0.027916,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M01,103.3,0.00194,0.021761,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M02,103.7,0.003872,0.020669,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M03,104.0,0.002893,0.023622,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M04,104.3,0.002885,0.024558,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M05,104.6,0.002876,0.02549,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M06,104.7,0.000956,0.018482,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M07,104.8,0.000955,0.017476,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M08,106.1,0.012405,0.036133,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M09,105.3,-0.00754,0.030333,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M10,105.9,0.005698,0.037218,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M11,106.3,0.003777,0.039101,"Inputs to Construction Industries, Services"
WPUIP2300002,2017,M12,106.9,0.005644,0.036857,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M01,107.5,0.005613,0.040658,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M02,108.6,0.010233,0.047252,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M03,109.0,0.003683,0.048077,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M04,109.6,0.005505,0.050815,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M05,110.4,0.007299,0.055449,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M06,111.2,0.007246,0.062082,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M07,111.4,0.001799,0.062977,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M08,110.7,-0.006284,0.043355,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M09,110.2,-0.004517,0.046534,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M10,111.5,0.011797,0.05288,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M11,111.3,-0.001794,0.047037,"Inputs to Construction Industries, Services"
WPUIP2300002,2018,M12,111.8,0.004492,0.045837,"Inputs to Construction Industries, Services"
WPUIP2300002,2019,M01,111.7,-0.000894,0.03907,"Inputs to Construction Industries, Services"
WPUIP2300002,2019,M02,111.6,-0.000895,0.027624,"Inputs to Construction Industries, Services"
WPUIP2300002,2019,M03,112.7,0.009857,0.033945,"Inputs to Construction Industries, Services"
WPUIP2300002,2019,M04,113.9,0.010648,0.039234,"Inputs to Construction Industries, Services"
WPUIP2300002,2019,M05,112.8,-0.009658,0.021739,"Inputs to Construction Industries, Services"
