series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU1331,1986,M01,114.5,,,Concrete Block and Brick
WPU1331,1986,M02,115.3,0.006987,,Concrete Block and Brick
WPU1331,1986,M03,115.1,-0.001735,,Concrete Block and Brick
WPU1331,1986,M04,116.2,0.009557,,Concrete Block and Brick
WPU1331,1986,M05,116.4,0.001721,,Concrete Block and Brick
WPU1331,1986,M06,116.8,0.003436,,Concrete Block and Brick
WPU1331,1986,M07,117.1,0.002568,,Concrete Block and Brick
WPU1331,1986,M08,117.8,0.005978,,Concrete Block and Brick
WPU1331,1986,M09,117.8,0.0,,Concrete Block and Brick
WPU1331,1986,M10,117.6,-0.001698,,Concrete Block and Brick
WPU1331,1986,M11,117.7,0.00085,,Concrete Block and Brick
WPU1331,1986,M12,117.7,0.0,,Concrete Block and Brick
WPU1331,1987,M01,119.5,0.015293,0.043668,Concrete Block and Brick
WPU1331,1987,M02,119.4,-0.000837,0.035559,Concrete Block and Brick
WPU1331,1987,M03,119.6,0.001675,0.039096,Concrete Block and Brick
WPU1331,1987,M04,120.1,0.004181,0.033563,Concrete Block and Brick
WPU1331,1987,M05,120.1,0.0,0.031787,Concrete Block and Brick
WPU1331,1987,M06,120.3,0.001665,0.029966,Concrete Block and Brick
WPU1331,1987,M07,120.4,0.000831,0.028181,Concrete Block and Brick
WPU1331,1987,M08,120.4,0.0,0.022071,Concrete Block and Brick
WPU1331,1987,M09,120.7,0.002492,0.024618,Concrete Block and Brick
WPU1331,1987,M10,120.6,-0.000829,0.02551,Concrete Block and Brick
WPU1331,1987,M11,120.7,0.000829,0.025489,Concrete Block and Brick
WPU1331,1987,M12,120.7,0.0,0.025489,Concrete Block and Brick
WPU1331,1988,M01,121.0,0.002486,0.012552,Concrete Block and Brick
WPU1331,1988,M02,121.1,0.000826,0.014238,Concrete Block and Brick
WPU1331,1988,M03,121.3,0.001652,0.014214,Concrete Block and Brick
WPU1331,1988,M04,121.9,0.004946,0.014988,Concrete Block and Brick
WPU1331,1988,M05,122.1,0.001641,0.016653,Concrete Block and Brick
WPU1331,1988,M06,122.3,0.001638,0.016625,Concrete Block and Brick
WPU1331,1988,M07,122.6,0.002453,0.018272,Concrete Block and Brick
WPU1331,1988,M08,122.5,-0.000816,0.017442,Concrete Block and Brick
WPU1331,1988,M09,122.6,0.000816,0.015742,Concrete Block and Brick
WPU1331,1988,M10,122.4,-0.001631,0.014925,Concrete Block and Brick
WPU1331,1988,M11,122.5,0.000817,0.014913,Concrete Block and Brick
WPU1331,1988,M12,122.4,-0.000816,0.014085,Concrete Block and Brick
WPU1331,1989,M01,122.9,0.004085,0.015702,Concrete Block and Brick
WPU1331,1989,M02,122.9,0.0,0.014864,Concrete Block and Brick
WPU1331,1989,M03,123.4,0.004068,0.017312,Concrete Block and Brick
WPU1331,1989,M04,123.8,0.003241,0.015587,Concrete Block and Brick
WPU1331,1989,M05,124.0,0.001616,0.015561,Concrete Block and Brick
WPU1331,1989,M06,125.1,0.008871,0.022895,Concrete Block and Brick
WPU1331,1989,M07,125.2,0.000799,0.021207,Concrete Block and Brick
WPU1331,1989,M08,125.2,0.0,0.022041,Concrete Block and Brick
WPU1331,1989,M09,125.1,-0.000799,0.020392,Concrete Block and Brick
WPU1331,1989,M10,125.0,-0.000799,0.021242,Concrete Block and Brick
WPU1331,1989,M11,125.1,0.0008,0.021224,Concrete Block and Brick
WPU1331,1989,M12,124.9,-0.001599,0.020425,Concrete Block and Brick
WPU1331,1990,M01,125.3,0.003203,0.019528,Concrete Block and Brick
WPU1331,1990,M02,125.6,0.002394,0.021969,Concrete Block and Brick
WPU1331,1990,M03,126.2,0.004777,0.02269,Concrete Block and Brick
WPU1331,1990,M04,126.7,0.003962,0.023425,Concrete Block and Brick
WPU1331,1990,M05,126.8,0.000789,0.022581,Concrete Block and Brick
WPU1331,1990,M06,127.3,0.003943,0.017586,Concrete Block and Brick
