series_id,year,month,value,mom_growth,yoy_growth,series_name
WPUFD4,2009,M11,100.0,,,Producer Price Index (PPI For Final Demand
WPUFD4,2009,M12,99.9,-0.001,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M01,101.0,0.011011,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M02,100.9,-0.00099,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M03,101.2,0.002973,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M04,101.6,0.003953,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M05,101.8,0.001969,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M06,101.6,-0.001965,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M07,101.7,0.000984,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M08,101.9,0.001967,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M09,102.0,0.000981,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M10,102.5,0.004902,,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M11,102.6,0.000976,0.026,Producer Price Index (PPI For Final Demand
WPUFD4,2010,M12,102.7,0.000975,0.028028,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M01,103.4,0.006816,0.023762,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M02,104.2,0.007737,0.032706,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M03,105.2,0.009597,0.039526,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M04,105.9,0.006654,0.042323,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M05,106.1,0.001889,0.04224,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M06,106.0,-0.000943,0.043307,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M07,106.3,0.00283,0.045231,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M08,106.4,0.000941,0.044161,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M09,106.6,0.00188,0.045098,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M10,106.3,-0.002814,0.037073,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M11,106.4,0.000941,0.037037,Producer Price Index (PPI For Final Demand
WPUFD4,2011,M12,106.0,-0.003759,0.032132,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M01,106.6,0.00566,0.030948,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M02,107.1,0.00469,0.027831,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M03,107.7,0.005602,0.023764,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M04,108.0,0.002786,0.01983,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M05,107.8,-0.001852,0.016023,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M06,107.4,-0.003711,0.013208,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M07,107.4,0.0,0.010348,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M08,107.7,0.002793,0.012218,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M09,108.2,0.004643,0.015009,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M10,108.3,0.000924,0.018815,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M11,108.2,-0.000923,0.016917,Producer Price Index (PPI For Final Demand
WPUFD4,2012,M12,108.0,-0.001848,0.018868,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M01,108.3,0.002778,0.015947,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M02,108.8,0.004617,0.015873,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M03,109.1,0.002757,0.012999,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M04,109.0,-0.000917,0.009259,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M05,108.8,-0.001835,0.009276,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M06,109.2,0.003676,0.01676,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M07,109.5,0.002747,0.019553,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M08,109.5,0.0,0.016713,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M09,109.4,-0.000913,0.011091,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M10,109.7,0.002742,0.012927,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M11,109.4,-0.002735,0.011091,Producer Price Index (PPI For Final Demand
WPUFD4,2013,M12,109.3,-0.000914,0.012037,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M01,109.7,0.00366,0.012927,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M02,110.1,0.003646,0.011949,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M03,110.8,0.006358,0.015582,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M04,111.0,0.001805,0.018349,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M05,111.1,0.000901,0.02114,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M06,111.2,0.0009,0.018315,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M07,111.6,0.003597,0.019178,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M08,111.6,0.0,0.019178,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M09,111.1,-0.00448,0.015539,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M10,111.4,0.0027,0.015497,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M11,110.8,-0.005386,0.012797,Producer Price Index (PPI For Final Demand
WPUFD4,2014,M12,110.3,-0.004513,0.009149,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M01,109.7,-0.00544,0.0,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M02,109.5,-0.001823,-0.00545,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M03,109.8,0.00274,-0.009025,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M04,109.8,0.0,-0.010811,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M05,110.2,0.003643,-0.008101,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M06,110.6,0.00363,-0.005396,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M07,110.8,0.001808,-0.007168,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M08,110.5,-0.002708,-0.009857,Producer Price Index (PPI For Final Demand
WPUFD4,2015,M09,109.9,-0.00543,-0.010801,Producer Price Index (PPI For Final Demand
