series_id,year,month,value,mom_growth,yoy_growth,series_name
WPU1012,1986,M01,110.6,,,Iron and Steel Scrap
WPU1012,1986,M02,112.7,0.018987,,Iron and Steel Scrap
WPU1012,1986,M03,110.1,-0.02307,,Iron and Steel Scrap
WPU1012,1986,M04,110.1,0.0,,Iron and Steel Scrap
WPU1012,1986,M05,108.8,-0.011807,,Iron and Steel Scrap
WPU1012,1986,M06,106.4,-0.022059,,Iron and Steel Scrap
WPU1012,1986,M07,107.4,0.009398,,Iron and Steel Scrap
WPU1012,1986,M08,110.1,0.02514,,Iron and Steel Scrap
WPU1012,1986,M09,110.0,-0.000908,,Iron and Steel Scrap
WPU1012,1986,M10,109.1,-0.008182,,Iron and Steel Scrap
WPU1012,1986,M11,109.7,0.0055,,Iron and Steel Scrap
WPU1012,1986,M12,110.5,0.007293,,Iron and Steel Scrap
WPU1012,1987,M01,112.8,0.020814,0.019892,Iron and Steel Scrap
WPU1012,1987,M02,114.7,0.016844,0.017746,Iron and Steel Scrap
WPU1012,1987,M03,111.9,-0.024412,0.016349,Iron and Steel Scrap
WPU1012,1987,M04,109.1,-0.025022,-0.009083,Iron and Steel Scrap
WPU1012,1987,M05,112.6,0.032081,0.034926,Iron and Steel Scrap
WPU1012,1987,M06,116.7,0.036412,0.096805,Iron and Steel Scrap
WPU1012,1987,M07,120.0,0.028278,0.117318,Iron and Steel Scrap
WPU1012,1987,M08,124.3,0.035833,0.128974,Iron and Steel Scrap
WPU1012,1987,M09,137.4,0.10539,0.249091,Iron and Steel Scrap
WPU1012,1987,M10,159.3,0.159389,0.460128,Iron and Steel Scrap
WPU1012,1987,M11,164.4,0.032015,0.498633,Iron and Steel Scrap
WPU1012,1987,M12,157.7,-0.040754,0.427149,Iron and Steel Scrap
WPU1012,1988,M01,156.3,-0.008878,0.385638,Iron and Steel Scrap
WPU1012,1988,M02,175.2,0.120921,0.527463,Iron and Steel Scrap
WPU1012,1988,M03,177.6,0.013699,0.587131,Iron and Steel Scrap
WPU1012,1988,M04,176.3,-0.00732,0.615949,Iron and Steel Scrap
WPU1012,1988,M05,171.3,-0.028361,0.521314,Iron and Steel Scrap
